gene_id,gene_name,J_910,J_909,J_905,A,B,C,baseMean,log2FoldChange,lfcSE,pvalue,padj,sig (padj<=0.05 & |log2FC|>=0.263)
ENSMUSG00000005043.14,Sgsh,1231,1265,1187,1804,1303,1357,1083.1332848971144,-0.05454110167689028,0.12747494531108952,0.559798107284213,0.7982481792466848,NS
ENSMUSG00000009687.15,Fxyd5,9641.997,12737.002,6921.001,9902.999,10538.997,8976.998,7981.671454838645,0.05336927786074539,0.14962627340474097,0.5598065789393571,0.7982481792466848,NS
ENSMUSG00000029427.13,Zcchc8,868,1158.001,956,1102.001,1077.001,1014,919.8946349891238,0.04553999558503388,0.0890674170935963,0.5598824408505068,0.7982721919147274,NS
ENSMUSG00000033487.15,Fndc3a,2269,3422.999,2465.999,3380.001,3040,3199,2553.7228424101336,-0.05299244265422433,0.11589638206332652,0.5600043708400719,0.7983618757891824,NS
ENSMUSG00000026743.17,Mllt10,931.999,1021,873,1118.001,1041,1128,879.0896774694876,-0.044450218822473776,0.0861795030722777,0.5600860789832967,0.7983942051274333,NS
ENSMUSG00000028214.14,Gem,1895,1044,1351,1360,1305,1690,1393.3130678875461,0.05201353795241302,0.15491554708725966,0.5601841774365905,0.7984472631715838,NS
ENSMUSG00000031358.18,Msl3,1626.001,1739,1476,2189,1696.999,1779.999,1628.8756591027925,-0.04458159893019153,0.08659411560220781,0.5603004047882811,0.7984472631715838,NS
ENSMUSG00000031521.6,Aga,858,1001,821,1067,1048,1042,956.2924579949422,-0.051362446639031833,0.10837220125490563,0.5602693643440682,0.7984472631715838,NS
ENSMUSG00000018974.8,Sart3,624.001,797,523,716,700,623,568.4320976568852,0.053112562902628564,0.11684980048287609,0.5603725068670469,0.7984658823616528,NS
ENSMUSG00000003234.17,Abcf3,1067,1267.001,1165,1644,1265,1230.998,1184.8400229245758,-0.04979743045283477,0.10257419832082161,0.5606839319329885,0.7986767949049192,NS
ENSMUSG00000010025.20,Aldh3a2,1234,1499,1287,1725,1434,1518,1259.1502342598767,-0.04333585475506833,0.08345148339389122,0.5606998859660601,0.7986767949049192,NS
ENSMUSG00000021732.15,Fgf10,86,59,102,30,41,141,88.31379447362548,0.032268466172991506,0.18615368035289345,0.5607567352618937,0.7986767949049192,NS
ENSMUSG00000025915.15,Sgk3,1860.999,3008.001,1630.999,3082.001,2594.001,2332.001,1935.4198364851613,-0.052539848674068815,0.15274102242932075,0.5606784635870025,0.7986767949049192,NS
ENSMUSG00000020659.18,Cbll1,711,767.001,663.001,831,791,886.001,746.1352654209978,-0.04878936452747301,0.0991985714384807,0.56088142512426,0.7987702721707504,NS
ENSMUSG00000051977.17,Prdm9,132.001,119,133,157,139.999,188.999,141.60255340183636,-0.04991064090803675,0.16071335957248425,0.560958109343175,0.7987953704849907,NS
ENSMUSG00000037681.14,Esyt3,43,19,38,28,19,43,26.634444336294223,0.03403946930572161,0.18429841733395075,0.5612146302160357,0.7990389077438323,NS
ENSMUSG00000055745.5,Rtl6,169,197,198,299,189,206,186.89794753500834,-0.05443767369013379,0.140065184982208,0.5612472919457602,0.7990389077438323,NS
ENSMUSG00000000001.5,Gnai3,4883,7154,4793,6980,6238,6689,5300.744103348531,-0.05356516733546321,0.12083912074256829,0.561643410245095,0.7990459369975245,NS
ENSMUSG00000001870.17,Ltbp1,611,738,548,1079,619.999,666,760.3929719878358,-0.05315903078749597,0.1490943210302535,0.5621169185299422,0.7990459369975245,NS
ENSMUSG00000014361.6,Mertk,789,1538,1842,1469,1302,1332,1116.0643230471846,0.04870327296336297,0.1632143051880478,0.5620705661580381,0.7990459369975245,NS
ENSMUSG00000018168.9,Ikzf3,81,25,33,33,32,63,37.01094308574788,0.036925141173999,0.181107164181793,0.5616786839879991,0.7990459369975245,NS
ENSMUSG00000024410.16,Rmc1,615,727.999,622,835.999,739.001,742,646.637708770818,-0.050466352711469153,0.10575498713703403,0.56214506374178,0.7990459369975245,NS
ENSMUSG00000025911.15,Adhfe1,332,296,490,310,336,394,524.412187889039,0.03910762748987389,0.1785580952740233,0.561505474286228,0.7990459369975245,NS
ENSMUSG00000026411.18,Tmem9,749,730,643,844,739,661,625.4024135382443,0.05344442646999456,0.1205198625649834,0.562197496226872,0.7990459369975245,NS
ENSMUSG00000027217.14,Tspan18,107,121,116,190,145,155,192.7318930920452,-0.03361938116728164,0.18470012375109637,0.5615855622517241,0.7990459369975245,NS
ENSMUSG00000029147.12,Ppm1g,1515,2189,1805,2048,1961,1816,1649.9949534470336,0.05087484429768553,0.10728158137418684,0.5619674238523042,0.7990459369975245,NS
ENSMUSG00000037266.19,Rsrp1,18163.999,19393.001,17485.999,15333.999,18232,22663,19118.235771750464,0.054456192803370336,0.13826450570716428,0.5618269513253321,0.7990459369975245,NS
ENSMUSG00000038023.13,Atp6v0a2,1399,2017,1713,2203,1913.001,1908.999,1649.0167774407284,-0.0500800979656579,0.10430321158735338,0.5621821520515937,0.7990459369975245,NS
ENSMUSG00000042734.7,Ttc9,301,340,510,498,366,308,384.1563375099229,0.05109828464762886,0.15704341782666253,0.5621063087935376,0.7990459369975245,NS
ENSMUSG00000055991.16,Zkscan5,280,327,328.001,481,321,326,323.3001816155617,-0.053734808700895836,0.12223813841378975,0.5617619804352607,0.7990459369975245,NS
ENSMUSG00000057337.15,Chst3,185,252,206,285,282,240,180.95491748129177,-0.05030597923365005,0.1593697500211082,0.5619219448194908,0.7990459369975245,NS
ENSMUSG00000112639.2,A730063M14Rik,90,53,31,62,68,102,87.42324721295259,-0.040710516690794764,0.17647738689973905,0.5619243116357081,0.7990459369975245,NS
ENSMUSG00000121393.1,ENSMUSG00000121393,222.642,128.941,118.892,132.904,140.958,195,167.5572191849996,0.0499367550017872,0.16047774655789954,0.561483436835055,0.7990459369975245,NS
ENSMUSG00000024870.7,Rab1b,2575,3048,2678,3481,2915,2422,2439.71357583905,0.05242677182427265,0.11454219850485774,0.5623215735687708,0.7991193887845829,NS
ENSMUSG00000035311.17,Gnptab,2493.001,3926,3363,4157,3573.001,4400,2966.1791988585687,-0.051375591775928924,0.15606856651283818,0.5623673450980895,0.7991193887845829,NS
ENSMUSG00000026098.14,Pms1,153,164,166,237.001,173,181,147.99251900543803,-0.05438693477805825,0.13776117504625307,0.5624700928941416,0.7991814272920754,NS
ENSMUSG00000029787.11,Avl9,954,1213,1105,1414,1162,1384,1012.9476000467557,-0.05439081118213744,0.13631506462112206,0.5627419077585587,0.7994836452137087,NS
ENSMUSG00000023367.15,Tmem176a,3028.999,2756,2534.001,2662,2305,3579.999,2309.6645096135753,0.05422549821784576,0.13990665164486518,0.5628438765522824,0.7995178857059535,NS
ENSMUSG00000030342.9,Cd9,28585,39746.001,25902.001,34512,34484,27696,28181.225588909103,0.05432473218842036,0.13787600877950582,0.5628842371676221,0.7995178857059535,NS
ENSMUSG00000026766.17,Mmadhc,3186,3320,3302.001,3675,3560.999,3200.001,3517.8675716523153,0.05133334403848151,0.10976544433392954,0.5629795417149699,0.7995692850672024,NS
ENSMUSG00000041143.17,Tmco4,345,357,345.001,463,318,313,319.8013122539221,0.05429422231186342,0.13759733837648583,0.563177487280917,0.7996824688162102,NS
ENSMUSG00000120169.1,9130004C02Rik,70,75,58,86,107,61,77.64021924574516,-0.051049132265104276,0.1567628325968046,0.5631723343787391,0.7996824688162102,NS
ENSMUSG00000002289.17,Angptl4,1947,4241,2956,2392,2689,3716,2717.0229199927116,0.048667599699490985,0.16286315390692663,0.5635956829908261,0.7997595960516362,NS
ENSMUSG00000021748.10,Pdhb,5034.987,4850.993,6919.985,6695.981,7076.859,6920.986,7452.230851086767,-0.053682732078280275,0.14471412100175524,0.563428737295735,0.7997595960516362,NS
ENSMUSG00000029993.17,Nfu1,1350,1240.999,1389,1612.999,1375.999,1281,1378.2197245277919,0.050664865534245374,0.10734596729385598,0.5637039881205279,0.7997595960516362,NS
ENSMUSG00000035378.18,Shq1,91.001,178,179,150,137,163,124.9920811822098,0.052419891744084506,0.15151450779163286,0.5637679560453801,0.7997595960516362,NS
ENSMUSG00000036835.8,Psenen,1920,1945.001,1760.001,2066.998,1944,2001,1916.0418370289058,0.04879185218907108,0.10043195393003305,0.5637952730847109,0.7997595960516362,NS
ENSMUSG00000056359.8,D830013O20Rik,19,18,60,64,65,14,45.19606637737557,-0.03267771827512932,0.18550752669403955,0.5633051249755279,0.7997595960516362,NS
ENSMUSG00000059689.16,Zfp637,723,655.999,811.999,861.001,667,766.998,746.3071704313126,0.05428380559918696,0.13449672953171612,0.5636336066048154,0.7997595960516362,NS
ENSMUSG00000063714.17,Sp3os,125,76.001,87,100,84.001,103.001,105.33577338719817,0.04828594575698439,0.1636928176411088,0.5636532591959349,0.7997595960516362,NS
ENSMUSG00000097121.3,D130020L05Rik,95,63,57,94,78.001,96,89.05046179363703,-0.052492341324441756,0.15116513472476148,0.5638231237229094,0.7997595960516362,NS
ENSMUSG00000107402.3,4732416N19Rik,45,48,31,63,28,29,35.86698985577294,0.042556532155943384,0.17366028378401321,0.5637975536507596,0.7997595960516362,NS
ENSMUSG00000025104.14,Hdgfl3,571,448.999,522,608,551.999,728.001,554.8722473760062,-0.05394718071081911,0.1412696282535786,0.5641285247143606,0.799883912475621,NS
ENSMUSG00000034936.3,Arl4d,193,117,198,101,120,245,207.64900585037617,0.03778346133367422,0.17982326854813196,0.5641473302110868,0.799883912475621,NS
ENSMUSG00000039887.12,Alg14,393,468,394,484,419,432,431.1669539139892,0.05027709229765939,0.1059415930549688,0.5639822086792233,0.799883912475621,NS
ENSMUSG00000049313.9,Sorl1,703,1253,1005,1481,1164,1018,982.6541586307986,-0.052336268432623116,0.15167853986164978,0.5641038894849946,0.799883912475621,NS
ENSMUSG00000038462.4,Uqcrfs1,8080,7338,10604,9159,10030,7760,11499.214611197029,0.05379493628156411,0.14277514855719553,0.5642305859580694,0.7999181001135104,NS
ENSMUSG00000028420.14,Tmem38b,2477,3391,3473,4507,3696,3015,3308.7371479852045,-0.05327754669765133,0.1215549527810181,0.5644509619617963,0.8001294906408368,NS
ENSMUSG00000045822.5,Zswim3,118,148,164,156,160,126,122.47161755234283,0.053698154176638285,0.14334113306275176,0.5644980110680122,0.8001294906408368,NS
ENSMUSG00000048939.14,Atp13a5,43,28,35,79,41,31,59.522312259298985,-0.036261293176164666,0.18153134993867082,0.5646003684916971,0.8001907140155301,NS
ENSMUSG00000021702.8,Thbs4,14214,16575,15326,22212,21246,14105,16952.202044016936,-0.05201528565509164,0.15265746742559774,0.5647275138447843,0.8002032084600007,NS
ENSMUSG00000022103.11,Gfra2,157,259,168,158,214,212,174.7485347065821,0.053081084203025757,0.1475974804994058,0.5646753725038803,0.8002032084600007,NS
ENSMUSG00000002732.15,Fkbp7,1389,1157.001,967,1337,1313,1636,1331.0306499319313,-0.053653158703510735,0.1427102441924602,0.5653012673072535,0.8003523584372062,NS
ENSMUSG00000013236.18,Ptprs,2695,2762.999,2476.998,2924,2887.002,2707,2437.1505961902385,0.04652220100887036,0.09374534670216607,0.5653003176967955,0.8003523584372062,NS
ENSMUSG00000020495.14,Smg8,306,440,483,606,393,504,387.05685495042474,-0.05392748043020006,0.13976035354061286,0.5650515500649473,0.8003523584372062,NS
ENSMUSG00000031584.17,Gsr,1700,1925,1402,1875,1812,1688,1627.6454566512587,0.04686185991669328,0.09472317076583976,0.5651449194853762,0.8003523584372062,NS
ENSMUSG00000047832.10,Cdca4,573,744,609,674.001,683,641,506.0379927585607,0.05393541543585303,0.13000861128765398,0.56530617967842,0.8003523584372062,NS
ENSMUSG00000051864.11,Tbc1d22a,1265,1589,1546,2009,1431,1147,1203.7797323706743,0.05391505676234775,0.13995584644453432,0.5650516468009996,0.8003523584372062,NS
ENSMUSG00000059447.14,Hadhb,4929.922,5524.051,7955.845,9328.095,7923.549,6648.454,9366.841288115369,-0.046736660536253895,0.16645410751294595,0.565256781888746,0.8003523584372062,NS
ENSMUSG00000068263.12,Efcc1,38,41,33,88,42,25,47.58630560170835,-0.03910372096461845,0.17812430874267063,0.5648996195493101,0.8003523584372062,NS
ENSMUSG00000015023.8,Ddx19a,975.776,1297.325,1212.299,1552.109,1389.076,1169.185,1164.3008480493115,-0.04954314986412046,0.10382853074451279,0.56538767583509,0.800383956004772,NS
ENSMUSG00000020964.16,Sel1l,3843,5870,4468,5193,4861.002,4769,4286.423223181115,0.052782981972072554,0.11922160757559082,0.565648890687757,0.8006699368447843,NS
ENSMUSG00000035769.10,Xylb,68,69.001,78,66,54,87,59.81519643733119,0.04418070870032252,0.1708422078564282,0.5657569901905656,0.8007391473762453,NS
ENSMUSG00000022031.7,Elp3,1415,1649,1556.999,2214,1655,1648,1535.206236949316,-0.0518605208372191,0.11411404564157225,0.565933350554576,0.800821151522352,NS
ENSMUSG00000026078.11,Pdcl3,2513.001,2641.999,2219,2874,2639,2429.999,2392.9108279626525,0.04525767064046129,0.09024651643675224,0.5659189071094768,0.800821151522352,NS
ENSMUSG00000022015.9,Tnfsf11,287,391,254,293,365,547,305.57487383693774,-0.04151809598363881,0.17475368498761928,0.5662134998792924,0.8008824080597604,NS
ENSMUSG00000038648.6,Creb3l2,1168,1920,1619,1840,1642,2125,1539.435479660484,-0.0538569902193589,0.1310390500591364,0.5661989410021406,0.8008824080597604,NS
ENSMUSG00000040502.6,Marchf9,164,121,117,173,128,118,129.78661615343827,0.0535951178930579,0.1420372241217919,0.5661868987179484,0.8008824080597604,NS
ENSMUSG00000071708.12,Sms,4297.96,4865.614,4147.864,5313.29,5588.932,5054.737,5015.720431769901,-0.053774168127338734,0.12927204070535636,0.5661836078182391,0.8008824080597604,NS
ENSMUSG00000043629.13,1700019D03Rik,115,52,146,154,83.835,67,137.70041763921634,0.03923168085650848,0.1777718727825124,0.5663510379843398,0.800981741776096,NS
ENSMUSG00000045275.18,Lca5l,125,64,54,78,77,83,78.71558302883051,0.04505420954630605,0.16926247891213828,0.5664021721513185,0.800981741776096,NS
ENSMUSG00000079227.11,Ccr5,7018.62,14181.606,7335.53,14691.493,12764.108,8590.032,8014.974307402985,-0.04742398256766215,0.16477325727665254,0.5664911109593885,0.8010237611840805,NS
ENSMUSG00000037108.14,Zcwpw1,64,70,54,77,89,69,58.55363602398252,-0.05022530827499567,0.1578145452633023,0.5667932374237518,0.801199679782216,NS
ENSMUSG00000074361.12,C5ar2,27,39,28,27,40,55,28.678716767121408,-0.04124336938329561,0.17505688645444348,0.566729873743052,0.801199679782216,NS
ENSMUSG00000102824.2,Pdcd5-ps,51.223,35.187,39.076,40.514,29.395,50.357,53.58953550313908,0.04232498549482876,0.1735082169215223,0.5667901139332978,0.801199679782216,NS
ENSMUSG00000017344.5,Vtn,581,443,513,823,568.999,567,674.4797459370172,-0.050405489692102755,0.15713463194681832,0.5671469469995125,0.8015939553944422,NS
ENSMUSG00000048833.10,Slc39a9,1194,1763.001,1443,1878.999,1720,1677.001,1334.4426299867127,-0.05374800973406443,0.13188095922182438,0.5671906952402819,0.8015939553944422,NS
ENSMUSG00000030263.14,Irag2,902,1409.001,921,1183,1120.999,1017,830.0552251316001,0.053727248443608225,0.13553688652277884,0.5675912120237611,0.8019983913617077,NS
ENSMUSG00000030890.17,Ilk,3096.999,3604,3320.999,4031.999,3459.001,3422.999,3037.9411444208226,0.03726840523597194,0.07057210161004712,0.5676056609231553,0.8019983913617077,NS
ENSMUSG00000078427.4,Sarnp,1751.694,1716.439,1590.152,1551.381,1852.217,1872.114,1859.4019681823017,0.0532689344964894,0.12534152519145375,0.5676547578932073,0.8019983913617077,NS
ENSMUSG00000030020.14,Prickle2,440,300,312,441,363,525,349.454095380243,-0.04977007174502364,0.15867938237056536,0.5679830497302251,0.8022945950497435,NS
ENSMUSG00000031422.17,Morf4l2,10628,12982,9552.001,11481.999,12043.001,11773.998,10565.623877901366,0.04650491338969462,0.0946743097954662,0.5679799623762884,0.8022945950497435,NS
ENSMUSG00000021759.15,Plpp1,1749,1442,1723,1882,1982,2134,1966.254576530831,-0.05348377695312741,0.1400934830615891,0.5680931043458737,0.802366252744146,NS
ENSMUSG00000027933.12,Ints3,821.001,1226,992,1296,969.999,972.001,948.3424188132886,0.049511263657167105,0.10514873141918225,0.5683579195814867,0.8025055283726614,NS
ENSMUSG00000030055.17,Rab43,1211.533,1408.24,1355.549,1894.34,1396.705,1565.132,1113.7190067555107,-0.05351102741617029,0.13915014777742954,0.5683053402921323,0.8025055283726614,NS
ENSMUSG00000052395.18,Rft1,390,485,398,523.999,537.999,474,401.4860616921308,-0.053607392707278594,0.13629152147218954,0.5683697195032698,0.8025055283726614,NS
ENSMUSG00000022842.19,Ece2,86,66,40,57,65,49,44.438065808907375,0.03293110242719064,0.18473651464524216,0.5686880625209958,0.8025292047592377,NS
ENSMUSG00000027293.14,Ehd4,7919,9611,7543,9908,8382,8049,6984.15847634943,0.05291918108412643,0.12316591306999593,0.5685233839015573,0.8025292047592377,NS
ENSMUSG00000028373.17,Astn2,33,19,26,33,20,53,32.02528189175998,-0.03808339175710219,0.17889051777624398,0.5687678680214365,0.8025292047592377,NS
ENSMUSG00000038175.11,Mylip,2181,1641,1529,2076,1663,1911,1647.2765671754769,0.05330706161396796,0.12725843760030617,0.5685802743406045,0.8025292047592377,NS
ENSMUSG00000040006.14,Ginm1,2062,2031,2829,2949,2504,2964,2730.477560215155,-0.05357374482867947,0.13392111451821861,0.5687171321894968,0.8025292047592377,NS
ENSMUSG00000049307.7,Fut4,212,337,170,215,266,235,191.26006963665776,0.05182242592272195,0.15115132074307613,0.568801845236381,0.8025292047592377,NS
ENSMUSG00000054469.15,Lclat1,737,1188,953,1213,1113,1079,886.0618195655919,-0.05242566124502994,0.11953031516182348,0.5686202969772446,0.8025292047592377,NS
ENSMUSG00000035274.14,Tpbg,618,508,375,270,494,678,433.71141034898324,0.04616395899707464,0.1666748620443492,0.5690175693194135,0.8027498305043359,NS
ENSMUSG00000001995.10,Sipa1l2,496,848,597,955,668,695,590.2738687507973,-0.05307914345131936,0.1254299751896783,0.5690946501101624,0.802774837582389,NS
ENSMUSG00000019831.15,Wasf1,83,45,36,43,65,43,61.432076693796915,0.03625509237405334,0.18100596024592902,0.5693136089726226,0.802832505615131,NS
ENSMUSG00000037548.16,H2-DMb2,594.4,426.518,368.842,404.41,388.22,586.693,461.0865301350857,0.04855395475844631,0.161447346483302,0.5692382173490927,0.802832505615131,NS
ENSMUSG00000101089.3,2610016A17Rik,14,41,24,14,33,22,29.03832705808168,0.03455430514574529,0.1829279167556541,0.5692996667422103,0.802832505615131,NS
ENSMUSG00000052310.10,Slc39a1,5044,5723,5048,6023,5385.982,5774,4841.155674124435,0.03677132425591729,0.06984872783533194,0.5694778338963025,0.8028966645937131,NS
ENSMUSG00000066152.12,Slc31a2,847,1107,1092,1264,1150,1179,995.9713522611021,-0.050301922776723344,0.10896773736350099,0.5694582838830566,0.8028966645937131,NS
ENSMUSG00000022637.12,Cblb,1184,1583.001,1504,1613.999,1507,1941.001,1375.4268663385212,-0.05268164556765266,0.12246705118322264,0.5696522612395882,0.8029360174146619,NS
ENSMUSG00000026667.15,Uhmk1,3060,4852,3366,5194,4080,4421,3448.9958700554103,-0.05295934758864598,0.14354681780646705,0.5696838464407464,0.8029360174146619,NS
ENSMUSG00000038859.8,Baiap2l1,69,150,72,163,63,52,74.78518982260198,0.0405047404116831,0.17563707861416764,0.5696337585747959,0.8029360174146619,NS
ENSMUSG00000031633.5,Slc25a4,34463,29966,49597,54426,47989,42237,55052.96206413153,-0.050211224610028915,0.1566774953811555,0.5697480663635237,0.8029428568893048,NS
ENSMUSG00000001999.16,Blvra,2213.001,2753,1859.999,2435.999,2519,2101,1991.6936016839647,0.053381820717862905,0.13366574722175892,0.5700838253789252,0.8033323336372122,NS
ENSMUSG00000017760.17,Ctsa,15595.999,20583.999,15995.002,20919,17025.999,15995.999,14395.189986469182,0.05323246664235886,0.13870005586767828,0.5704811073253211,0.8036409724585947,NS
ENSMUSG00000022973.19,Synj1,1461,1949,1587,2129.999,1796.999,1924,1520.5452216067827,-0.048030511967460644,0.10064818585807882,0.5703911496971162,0.8036409724585947,NS
ENSMUSG00000074794.11,Arrdc3,3271,3734,3344.999,4243,3306,4771,3616.1877874474826,-0.05254174531673772,0.12221480654706628,0.5704497665999473,0.8036409724585947,NS
ENSMUSG00000031928.16,Mre11a,569,902,772,1042.999,827,811,684.0240087354912,-0.05284855711872884,0.12532168625624487,0.5706971613718623,0.8038616025363922,NS
ENSMUSG00000014543.15,Klra17,24,37,20,46,25,40,26.515072359452844,-0.0354818260783861,0.18172470209641337,0.5708204125200892,0.8039514817592635,NS
ENSMUSG00000029516.20,Cit,118,185,115.001,191,126.001,97,98.7515460768392,0.04707962186962557,0.1643510935249529,0.5708800711159938,0.8039517869475028,NS
ENSMUSG00000078486.4,Perm1,458,441,1173,1197,1054,584,1157.0141044782197,-0.03987539252964454,0.17629786731104516,0.5709435920731516,0.8039575307432978,NS
ENSMUSG00000031969.17,Acad8,970,971.001,1103,1196,996.999,1065.999,1049.779468845706,0.049722407538791855,0.10738633602313577,0.5710527713818809,0.8040275591234582,NS
ENSMUSG00000024206.16,Rfx2,71,140,142,109,114,126,113.25167121441032,0.04911557972933975,0.1593205880528326,0.5712605949191909,0.8042364469951137,NS
ENSMUSG00000026662.14,Sephs1,1247,1529,1421,1759,1524,1620.001,1365.9233826246702,-0.04561068625049739,0.09321598032809834,0.5714876193670225,0.8043145732634175,NS
ENSMUSG00000034520.15,Gjc1,333,388,312,410,412,427,358.7467392999135,-0.05304602419103582,0.139560495623334,0.5714944953095336,0.8043145732634175,NS
ENSMUSG00000064105.14,Cnnm2,184,256,232.001,258,214,183,203.69735931199546,0.044574858050443145,0.16905736188298137,0.5714528372568319,0.8043145732634175,NS
ENSMUSG00000032122.16,Slc37a2,8181,12007,9518.001,13308,10477,13283,8600.749176758763,-0.04908396495229453,0.1592498111900588,0.571705444439305,0.8043642006128001,NS
ENSMUSG00000045594.11,Glb1,796,799,613,828,747,721,613.9061820323193,0.05315980470166934,0.13504536013406063,0.571708174527974,0.8043642006128001,NS
ENSMUSG00000052374.17,Actn2,2516,3830,9105.001,10135.298,7110.999,3778.999,8131.466262307481,-0.04102119146335022,0.17460375527963087,0.5716896339312245,0.8043642006128001,NS
ENSMUSG00000020085.16,Aifm2,670,784,723,697.001,768,635,764.4438935763785,0.04361043980484352,0.17061084584111122,0.571887788826287,0.8045218386808115,NS
ENSMUSG00000048865.17,Arhgap30,3302,5272,3813,5055.001,4967,4895,3609.5081981186013,-0.052876034140512194,0.1411395927127603,0.5719391851324216,0.8045218386808115,NS
ENSMUSG00000026819.16,Slc25a25,559,836.999,1623,566.001,1529,2352.999,1317.5544681878162,-0.02676092072956326,0.19056773682568673,0.5720068588590679,0.8045333575362825,NS
ENSMUSG00000006273.15,Atp6v1b2,16231,17997,14251.999,17225,15027,17331.001,13583.528149084827,0.05233101492242626,0.1451807648859407,0.5728127322396037,0.8045842944765291,NS
ENSMUSG00000007850.17,Hnrnph1,9029,12115.002,9001,9610,10612.001,11283,9847.071937517985,0.05119137781647377,0.11527526265356576,0.5725765033715952,0.8045842944765291,NS
ENSMUSG00000019837.9,Gtf3c6,1149.999,1511.001,1141,1553,1401,1466,1296.533230492566,-0.045382518041491036,0.09284780864928262,0.5723908958034423,0.8045842944765291,NS
ENSMUSG00000020747.19,Tmem94,794,785,714.999,1059,746,626,756.2860285266969,0.05286055547892786,0.12873635989565987,0.572558690445421,0.8045842944765291,NS
ENSMUSG00000028803.19,Nipal3,481,576,677,921.999,601,626,562.1921975111161,-0.05232835370837448,0.1452220632550085,0.5727921698865464,0.8045842944765291,NS
ENSMUSG00000031555.17,Adam9,4220,6724,5428,6985,6172,6035,5012.762923557799,-0.0494750501309331,0.10707690879183857,0.5723911472161449,0.8045842944765291,NS
ENSMUSG00000031781.15,Ciapin1,905,1249,992,1079,1136,1050.001,946.9020376259209,0.05282237640352363,0.1285257030264073,0.5727398955015706,0.8045842944765291,NS
ENSMUSG00000035390.17,Brsk1,88,44,64,71,58,65,65.60039036407363,0.044514861712662744,0.1689221404149159,0.5726104295500297,0.8045842944765291,NS
ENSMUSG00000040774.16,Cept1,2162,2909,2345,3043,2684,2890,2449.237957646542,-0.044908376839173585,0.09141521517708867,0.5723549205947133,0.8045842944765291,NS
ENSMUSG00000044937.16,Ttc41,38.999,40,74,62,58,76,59.959699937407045,-0.04636458786619068,0.16550689199073795,0.5722008748494831,0.8045842944765291,NS
ENSMUSG00000052798.15,Nup107,408,666,433,635,583.001,570,437.30211813480366,-0.05272178089187961,0.1267651195911122,0.5725449971366748,0.8045842944765291,NS
ENSMUSG00000070354.15,Evi2,462.836,675.597,376.088,638.061,666.172,548.567,416.946636570762,-0.05114402454655295,0.15176204701083634,0.572816426729353,0.8045842944765291,NS
ENSMUSG00000078771.12,Evi2a,4864.307,5344.512,2819.211,6563.539,5373.378,4240.369,3839.2007493925266,-0.050951220094376415,0.1526743513782188,0.5726343850265703,0.8045842944765291,NS
ENSMUSG00000015217.12,Hmgb3,612,627.001,578.001,685.997,833.992,719,597.9930132996415,-0.05112316080397801,0.15174250046734808,0.5730056397007373,0.8046829277284261,NS
ENSMUSG00000024537.6,Psmg2,769,746,722.999,974,914,791,840.2932283140818,-0.05193330402622264,0.12018361244769117,0.5729469186557904,0.8046829277284261,NS
ENSMUSG00000028138.9,Adh5,2082,2527.001,2130,3061,2466.999,2422,2225.8730300107127,-0.0488368274450531,0.10486462303715055,0.5730678343896276,0.8046867172051198,NS
ENSMUSG00000039531.9,Zup1,543,769,400.001,720,677.001,658.001,575.6494509499788,-0.0528376032019157,0.13879131958547053,0.5733026777253141,0.8049329093984088,NS
ENSMUSG00000029781.8,Fkbp9,5180,5719,5188,6406,5561,6945,5341.50918185741,-0.04913387926513524,0.10624861695124284,0.5734700250560814,0.805084294050602,NS
ENSMUSG00000005973.7,Rcn1,3835,4395,2531,3185,3824,3960,3262.6997240151622,0.05278047374327965,0.13920584854328774,0.5735609131238293,0.805128318629973,NS
ENSMUSG00000037762.7,Slc16a9,247,204,215,326,221,302,242.11500396191636,-0.04787424017361726,0.1616854941054911,0.5738336380737585,0.8053439820429162,NS
ENSMUSG00000042404.17,Dennd4b,1284,1542,1294,1670,1482,1105,1361.3684452399286,0.052467567572236244,0.14281160267002457,0.5738206746937857,0.8053439820429162,NS
ENSMUSG00000024581.14,Napg,1347,1937.001,1363.999,1894,1839.998,1685.999,1447.3867431973101,-0.04794959039098887,0.10199288921360215,0.5740536017533737,0.8055690977084852,NS
ENSMUSG00000062797.15,Hikeshi,1677,1616.001,1718.001,2320,1818.001,1942,1969.0477142835691,-0.05277150910708219,0.13149159408945285,0.5741518932860139,0.8056234419227449,NS
ENSMUSG00000003812.14,Dnase2a,2503.001,3020,1645.001,2798.001,2490,2052,2053.2781505395246,0.05222425147606169,0.14434338555463963,0.57436453799551,0.8056514206735879,NS
ENSMUSG00000030663.13,1110004F10Rik,3006.998,2872.996,2558,3171.998,2937,2959.943,2785.4107741586067,0.04624020970209962,0.09633448416697311,0.574529238624529,0.8056514206735879,NS
ENSMUSG00000030782.18,Tgfb1i1,637.999,616.001,471,636.001,630.999,491,514.20022138576,0.05104519155471691,0.15120101824836107,0.5744972280544052,0.8056514206735879,NS
ENSMUSG00000033777.5,Tlr13,2372,6109,3851,5651,5205,4878,3392.416068602394,-0.043003308807511145,0.17111725041423764,0.5744703782432014,0.8056514206735879,NS
ENSMUSG00000038295.15,Atg9b,118,117,87,109,104,109,83.51132085128891,0.04895458770995942,0.15865631243540462,0.574345334292389,0.8056514206735879,NS
